PlantID	PlantID_UPPER	PlantID_LongFormat	PlantID_longFormat_refVersion	Batch	Batch_PlantID	PlantID_Batch	Species	Location	Coverage_mean	Coverage_stdev	GT_percentage	MappingQuality	InsertSize_median	Coverage_rank	Coverage_rank_MEGA	Coverage_bin	Latitude	Longitude	Altitude	Pool	bamFILE	ColorClass_1	Comments
pb1195	PB1195	2x-N709-56_Am_Pla_pb1195	10xNEW-Plate9-26_Am_Pla_pb1195_v3.5	10xNEW	10xNEW_PB1195	PB1195_10xNEW	Am	Pla	3.8976	50.2848	36.41	39.6244	200	877	783	Low	42.32186836	2.088599921	1228.549	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-26_Am_Pla_pb1195_v3.5.sorted.BXnum.merged.bam	FR	
pb1469	PB1469	2x-N709-57_Am_Pla_pb1469	10xNEW-Plate9-29_Am_Pla_pb1469_v3.5	10xNEW	10xNEW_PB1469	PB1469_10xNEW	Am	Pla	9.9836	126.2427	36.3	41.2914	197	992	878	High	42.32084807	2.096248169	1244.974	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-29_Am_Pla_pb1469_v3.5.sorted.BXnum.merged.bam	FR	
pb1470	PB1470	2x-N709-58_Am_Pla_pb1470	10xNEW-Plate9-30_Am_Pla_pb1470_v3.5	10xNEW	10xNEW_PB1470	PB1470_10xNEW	Am	Pla	7.7902	78.3862	36.17	40.9772	201	945	831	High	42.32088589	2.096312789	1255.644	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-30_Am_Pla_pb1470_v3.5.sorted.BXnum.merged.bam	FR	
pb1512	PB1512	2x-N709-59_Am_Pla_pb1512	10xNEW-Plate9-31_Am_Pla_pb1512_v3.5	10xNEW	10xNEW_PB1512	PB1512_10xNEW	Am	Pla	7.269	87.6244	36.26	40.8919	196	928	816	High	42.3208795	2.096240036	1253.267	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-31_Am_Pla_pb1512_v3.5.sorted.BXnum.merged.bam	FR	
pb1522	PB1522	2x-N709-60_Am_Pla_pb1522	10xNEW-Plate9-32_Am_Pla_pb1522_v3.5	10xNEW	10xNEW_PB1522	PB1522_10xNEW	Am	Pla	7.5348	92.8727	36.22	40.8872	192	937	823	High	42.32089247	2.095950574	1245.275	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-32_Am_Pla_pb1522_v3.5.sorted.BXnum.merged.bam	FR	
pb1561	PB1561	2x-N709-61_Am_Pla_pb1561	10xNEW-Plate9-33_Am_Pla_pb1561_v3.5	10xNEW	10xNEW_PB1561	PB1561_10xNEW	Am	Pla	8.6247	75.9363	36.16	41.1428	200	958	844	High	42.32085742	2.095997566	1236.616	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-33_Am_Pla_pb1561_v3.5.sorted.BXnum.merged.bam	FR	
pb1569	PB1569	2x-N709-62_Am_Pla_pb1569	10xNEW-Plate9-34_Am_Pla_pb1569_v3.5	10xNEW	10xNEW_PB1569	PB1569_10xNEW	Am	Pla	6.9094	72.5419	36.22	40.8158	195	919	807	High	42.32089373	2.095859661	1242.427	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-34_Am_Pla_pb1569_v3.5.sorted.BXnum.merged.bam	FR	
pb1591	PB1591	2x-N709-63_Am_Pla_pb1591	10xNEW-Plate9-35_Am_Pla_pb1591_v3.5	10xNEW	10xNEW_PB1591	PB1591_10xNEW	Am	Pla	8.0459	104.3697	36.28	40.9335	198	950	836	High	42.32079992	2.095925541	1265.745	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-35_Am_Pla_pb1591_v3.5.sorted.BXnum.merged.bam	FR	
pb1602	PB1602	2x-N709-64_Am_Pla_pb1602	10xNEW-Plate9-36_Am_Pla_pb1602_v3.5	10xNEW	10xNEW_PB1602	PB1602_10xNEW	Am	Pla	7.0442	98.3117	36.26	40.6789	194	922	810	High	42.32087891	2.096161095	1245.002	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-36_Am_Pla_pb1602_v3.5.sorted.BXnum.merged.bam	FR	
pb1606	PB1606	2x-N709-65_Am_Pla_pb1606	10xNEW-Plate9-37_Am_Pla_pb1606_v3.5	10xNEW	10xNEW_PB1606	PB1606_10xNEW	Am	Pla	6.3483	67.4233	36.1	40.8488	196	912	800	High	42.32089895	2.096100501	1247.092	MF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-37_Am_Pla_pb1606_v3.5.sorted.BXnum.merged.bam	FR	
pb1654	PB1654	2x-N710-19_Am_Pla_pb1654	10xNEW-Plate10-20_Am_Pla_pb1654_v3.5	10xNEW	10xNEW_PB1654	PB1654_10xNEW	Am	Pla	11.3753	135.8043	36.01	41.2632	189	1024	910	High	42.32516266	2.059239456	1248.646	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-20_Am_Pla_pb1654_v3.5.sorted.BXnum.merged.bam	Ye	
pb1656	PB1656	2x-N710-20_Am_Pla_pb1656	10xNEW-Plate10-21_Am_Pla_pb1656_v3.5	10xNEW	10xNEW_PB1656	PB1656_10xNEW	Am	Pla	10.7443	105.7175	35.81	41.3554	184	1011	897	High	42.32508296	2.059361173	1245.128	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-21_Am_Pla_pb1656_v3.5.sorted.BXnum.merged.bam	Ye	
pb1658	PB1658	2x-N710-21_Am_Pla_pb1658	10xNEW-Plate10-22_Am_Pla_pb1658_v3.5	10xNEW	10xNEW_PB1658	PB1658_10xNEW	Am	Pla	9.8174	97.724	35.83	41.0862	191	987	873	High	42.32509656	2.059305536	1247.819	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-22_Am_Pla_pb1658_v3.5.sorted.BXnum.merged.bam	Ye	
pb1662	PB1662	2x-N710-22_Am_Pla_pb1662	10xNEW-Plate10-23_Am_Pla_pb1662_v3.5	10xNEW	10xNEW_PB1662	PB1662_10xNEW	Am	Pla	8.792	111.3203	35.98	40.975	187	963	849	High	42.32460249	2.064390694	1221.9695	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-23_Am_Pla_pb1662_v3.5.sorted.BXnum.merged.bam	Ye	
pb1664	PB1664	2x-N710-23_Am_Pla_pb1664	10xNEW-Plate10-24_Am_Pla_pb1664_v3.5	10xNEW	10xNEW_PB1664	PB1664_10xNEW	Am	Pla	13.7482	132.6582	35.83	41.6644	186	1056	942	High	42.32466755	2.064088985	1224.761	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-24_Am_Pla_pb1664_v3.5.sorted.BXnum.merged.bam	Ye	
pb1665	PB1665	2x-N710-24_Am_Pla_pb1665	10xNEW-Plate10-25_Am_Pla_pb1665_v3.5	10xNEW	10xNEW_PB1665	PB1665_10xNEW	Am	Pla	10.3385	138.0729	36.05	41.1795	187	1001	887	High	42.32514428	2.059267057	1243.958	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-25_Am_Pla_pb1665_v3.5.sorted.BXnum.merged.bam	Ye	
pb1672	PB1672	2x-N710-25_Am_Pla_pb1672	10xNEW-Plate10-26_Am_Pla_pb1672_v3.5	10xNEW	10xNEW_PB1672	PB1672_10xNEW	Am	Pla	6.637	80.2562	35.96	40.7855	178	915	803	High	42.32459889	2.064406394	1222.161	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-26_Am_Pla_pb1672_v3.5.sorted.BXnum.merged.bam	H	
pb1677	PB1677	2x-N710-26_Am_Pla_pb1677	10xNEW-Plate10-27_Am_Pla_pb1677_v3.5	10xNEW	10xNEW_PB1677	PB1677_10xNEW	Am	Pla	11.3502	164.2696	36.07	40.9716	187	1021	907	High	42.32439783	2.064983634	1226.229	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-27_Am_Pla_pb1677_v3.5.sorted.BXnum.merged.bam	Ye	
pb1681	PB1681	2x-N710-27_Am_Pla_pb1681	10xNEW-Plate10-28_Am_Pla_pb1681_v3.5	10xNEW	10xNEW_PB1681	PB1681_10xNEW	Am	Pla	8.2595	91.3944	36	41.1262	184	953	839	High	42.32520134	2.059169918	1247.496	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-28_Am_Pla_pb1681_v3.5.sorted.BXnum.merged.bam	Ye	
pb1684	PB1684	2x-N710-28_Am_Pla_pb1684	10xNEW-Plate10-30_Am_Pla_pb1684_v3.5	10xNEW	10xNEW_PB1684	PB1684_10xNEW	Am	Pla	9.637	118.8867	35.99	41.0929	190	980	866	High	42.32518586	2.059172931	1247.863	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-30_Am_Pla_pb1684_v3.5.sorted.BXnum.merged.bam	Ye	
pb1686	PB1686	2x-N710-29_Am_Pla_pb1686	10xNEW-Plate10-31_Am_Pla_pb1686_v3.5	10xNEW	10xNEW_PB1686	PB1686_10xNEW	Am	Pla	10.5597	82.6879	35.69	41.5107	191	1005	891	High	42.32518774	2.05909892	1248.135	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-31_Am_Pla_pb1686_v3.5.sorted.BXnum.merged.bam	Ye	
pb1691	PB1691	2x-N710-30_Am_Pla_pb1691	10xNEW-Plate10-33_Am_Pla_pb1691_v3.5	10xNEW	10xNEW_PB1691	PB1691_10xNEW	Am	Pla	8.2388	90.2623	36.04	41.0051	188	952	838	High	42.32518451	2.059102976	1247.43	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-33_Am_Pla_pb1691_v3.5.sorted.BXnum.merged.bam	Ye	
pb1692	PB1692	2x-N710-31_Am_Pla_pb1692	10xNEW-Plate10-34_Am_Pla_pb1692_v3.5	10xNEW	10xNEW_PB1692	PB1692_10xNEW	Am	Pla	10.1697	100.7307	35.88	41.1763	190	998	884	High	42.32513385	2.059232728	1247.496	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-34_Am_Pla_pb1692_v3.5.sorted.BXnum.merged.bam	Ye	
pb1693	PB1693	2x-N710-32_Am_Pla_pb1693	10xNEW-Plate10-35_Am_Pla_pb1693_v3.5	10xNEW	10xNEW_PB1693	PB1693_10xNEW	Am	Pla	9.8602	143.0387	36.15	41.0927	188	990	876	High	42.32463051	2.064171194	1224.683	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-35_Am_Pla_pb1693_v3.5.sorted.BXnum.merged.bam	Ye	
pb1694	PB1694	2x-N710-33_Am_Pla_pb1694	10xNEW-Plate10-36_Am_Pla_pb1694_v3.5	10xNEW	10xNEW_PB1694	PB1694_10xNEW	Am	Pla	8.2236	86.6316	35.89	41.0562	191	951	837	High	42.32440732	2.064983795	1238.736	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-36_Am_Pla_pb1694_v3.5.sorted.BXnum.merged.bam	Ye	
pb1695	PB1695	2x-N710-34_Am_Pla_pb1695	10xNEW-Plate10-37_Am_Pla_pb1695_v3.5	10xNEW	10xNEW_PB1695	PB1695_10xNEW	Am	Pla	9.8405	86.1546	35.84	41.3839	192	989	875	High	42.32516167	2.059086162	1246.33	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-37_Am_Pla_pb1695_v3.5.sorted.BXnum.merged.bam	Ye	
pb1697	PB1697	2x-N710-35_Am_Pla_pb1697	10xNEW-Plate10-38_Am_Pla_pb1697_v3.5	10xNEW	10xNEW_PB1697	PB1697_10xNEW	Am	Pla	4.2358	22.8535	35.51	40.9618	191	885	787	Low	42.32454217	2.064636086	1223.45	YF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-38_Am_Pla_pb1697_v3.5.sorted.BXnum.merged.bam	Ye	
pb1699	PB1699	2x-N710-36_Am_Pla_pb1699	10xNEW-Plate10-39_Am_Pla_pb1699_v3.5	10xNEW	10xNEW_PB1699	PB1699_10xNEW	Am	Pla	9.4119	75.5723	35.82	41.2736	191	977	863	High	42.32521083	2.059117883	1247.93	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-39_Am_Pla_pb1699_v3.5.sorted.BXnum.merged.bam	Ye	
pb1700	PB1700	2x-N710-37_Am_Pla_pb1700	10xNEW-Plate10-40_Am_Pla_pb1700_v3.5	10xNEW	10xNEW_PB1700	PB1700_10xNEW	Am	Pla	10.1609	85.6669	35.85	41.3032	192	997	883	High	42.32525688	2.059014276	1249.644	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-40_Am_Pla_pb1700_v3.5.sorted.BXnum.merged.bam	Ye	
pb1705	PB1705	2x-N709-66_Am_Pla_pb1705	10xNEW-Plate9-38_Am_Pla_pb1705_v3.5	10xNEW	10xNEW_PB1705	PB1705_10xNEW	Am	Pla	8.6972	94.1966	36.04	41.0719	194	960	846	High	42.32333453	2.084478765	1195.958	MF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-38_Am_Pla_pb1705_v3.5.sorted.BXnum.merged.bam	FR	
pb1706	PB1706	2x-N709-67_Am_Pla_pb1706	10xNEW-Plate9-39_Am_Pla_pb1706_v3.5	10xNEW	10xNEW_PB1706	PB1706_10xNEW	Am	Pla	7.3407	92.6185	36.32	40.9315	198	931	818	High	42.3235928	2.084537526	1187.486	MF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-39_Am_Pla_pb1706_v3.5.sorted.BXnum.merged.bam	FR	
pb1720	PB1720	2x-N709-68_Am_Pla_pb1720	10xNEW-Plate9-40_Am_Pla_pb1720_v3.5	10xNEW	10xNEW_PB1720	PB1720_10xNEW	Am	Pla	7.7756	112.2465	36.34	41.0286	194	944	830	High	42.3235978	2.084537234	1187.461	MF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-40_Am_Pla_pb1720_v3.5.sorted.BXnum.merged.bam	FR	
pb1843	PB1843	2x-N709-69_Am_Pla_pb1843	10xNEW-Plate9-41_Am_Pla_pb1843_v3.5	10xNEW	10xNEW_PB1843	PB1843_10xNEW	Am	Pla	5.9956	101.7001	36.48	40.2732	200	906	797	High	42.32202462	2.088601678	1208.161	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-41_Am_Pla_pb1843_v3.5.sorted.BXnum.merged.bam	FR	
pb1844	PB1844	2x-N709-70_Am_Pla_pb1844	10xNEW-Plate9-42_Am_Pla_pb1844_v3.5	10xNEW	10xNEW_PB1844	PB1844_10xNEW	Am	Pla	8.8046	76.3902	36.1	41.2532	199	964	850	High	42.32196648	2.088824512	1200.741	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-42_Am_Pla_pb1844_v3.5.sorted.BXnum.merged.bam	FR	
pb1846	PB1846	2x-N709-71_Am_Pla_pb1846	10xNEW-Plate9-43_Am_Pla_pb1846_v3.5	10xNEW	10xNEW_PB1846	PB1846_10xNEW	Am	Pla	8.9049	73.9047	36.04	41.4116	197	966	852	High	42.32196621	2.088746932	1197.994	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-43_Am_Pla_pb1846_v3.5.sorted.BXnum.merged.bam	FR	
pb1847	PB1847	2x-N709-72_Am_Pla_pb1847	10xNEW-Plate9-44_Am_Pla_pb1847_v3.5	10xNEW	10xNEW_PB1847	PB1847_10xNEW	Am	Pla	6.8514	67.3558	36.2	40.8927	191	918	806	High	42.3219968	2.088621264	1211.373	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-44_Am_Pla_pb1847_v3.5.sorted.BXnum.merged.bam	FR	
pb1848	PB1848	2x-N709-73_Am_Pla_pb1848	10xNEW-Plate9-45_Am_Pla_pb1848_v3.5	10xNEW	10xNEW_PB1848	PB1848_10xNEW	Am	Pla	7.7444	113.9543	36.28	40.6058	198	943	829	High	42.32204473	2.088525958	1205.144	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-45_Am_Pla_pb1848_v3.5.sorted.BXnum.merged.bam	FR	
pb1850	PB1850	2x-N709-74_Am_Pla_pb1850	10xNEW-Plate9-46_Am_Pla_pb1850_v3.5	10xNEW	10xNEW_PB1850	PB1850_10xNEW	Am	Pla	5.2478	69.4914	36.29	40.4602	200	897	792	High	42.32196476	2.088825218	1207.435	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-46_Am_Pla_pb1850_v3.5.sorted.BXnum.merged.bam	FR	
pb1857	PB1857	2x-N709-75_Am_Pla_pb1857	10xNEW-Plate9-47_Am_Pla_pb1857_v3.5	10xNEW	10xNEW_PB1857	PB1857_10xNEW	Am	Pla	8.3159	74.6561	36.12	41.2306	199	955	841	High	42.32359202	2.084535193	1188.412	MF1	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-47_Am_Pla_pb1857_v3.5.sorted.BXnum.merged.bam	H	
pb1860	PB1860	2x-N709-76_Am_Pla_pb1860	10xNEW-Plate9-48_Am_Pla_pb1860_v3.5	10xNEW	10xNEW_PB1860	PB1860_10xNEW	Am	Pla	7.0458	109.9977	36.34	40.7786	196	923	811	High	42.32198133	2.088858775	1222.972	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-48_Am_Pla_pb1860_v3.5.sorted.BXnum.merged.bam	FR	
pb1914	PB1914	2x-N709-77_Am_Pla_pb1914	10xNEW-Plate9-49_Am_Pla_pb1914_v3.5	10xNEW	10xNEW_PB1914	PB1914_10xNEW	Am	Pla	7.4255	102.3233	36.29	40.5939	197	933	820	High	42.32202158	2.088673987	1210.057	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate9-49_Am_Pla_pb1914_v3.5.sorted.BXnum.merged.bam	FR	
pb1915	PB1915	2x-N710-38_Am_Pla_pb1915	10xNEW-Plate10-41_Am_Pla_pb1915_v3.5	10xNEW	10xNEW_PB1915	PB1915_10xNEW	Am	Pla	10.6995	152.9083	36.06	41.2254	191	1010	896	High	42.32199582	2.088645272	1202.826	MF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-41_Am_Pla_pb1915_v3.5.sorted.BXnum.merged.bam	FR	
pb2182	PB2182	2x-N710-39_Am_Pla_pb2182	10xNEW-Plate10-42_Am_Pla_pb2182_v3.5	10xNEW	10xNEW_PB2182	PB2182_10xNEW	Am	Pla	12.3888	119.6281	35.85	41.6223	189	1041	927	High	42.32553115	2.052283873	1287.349	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-42_Am_Pla_pb2182_v3.5.sorted.BXnum.merged.bam	Ye	
pb2191	PB2191	2x-N710-40_Am_Pla_pb2191	10xNEW-Plate10-44_Am_Pla_pb2191_v3.5	10xNEW	10xNEW_PB2191	PB2191_10xNEW	Am	Pla	11.3928	129.5752	35.96	41.2787	192	1025	911	High	42.32550817	2.05230987	1283.208	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-44_Am_Pla_pb2191_v3.5.sorted.BXnum.merged.bam	H	
pb2194	PB2194	2x-N710-41_Am_Pla_pb2194	10xNEW-Plate10-45_Am_Pla_pb2194_v3.5	10xNEW	10xNEW_PB2194	PB2194_10xNEW	Am	Pla	11.3953	194.9534	36.28	40.9482	188	1026	912	High	42.3255347	2.052312032	1287.384	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-45_Am_Pla_pb2194_v3.5.sorted.BXnum.merged.bam	Ye	
pb2197	PB2197	2x-N710-42_Am_Pla_pb2197	10xNEW-Plate10-46_Am_Pla_pb2197_v3.5	10xNEW	10xNEW_PB2197	PB2197_10xNEW	Am	Pla	10.5647	135.4479	36	41.1908	190	1006	892	High	42.32552377	2.052275717	1286.277	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-46_Am_Pla_pb2197_v3.5.sorted.BXnum.merged.bam	Ye	
pb2198	PB2198	2x-N710-43_Am_Pla_pb2198	10xNEW-Plate10-47_Am_Pla_pb2198_v3.5	10xNEW	10xNEW_PB2198	PB2198_10xNEW	Am	Pla	9.2163	50.8308	35.71	41.5252	193	971	857	High	42.32554562	2.052329439	1287.225	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-47_Am_Pla_pb2198_v3.5.sorted.BXnum.merged.bam	H	
pb2295	PB2295	2x-N710-44_Am_Pla_pb2295	10xNEW-Plate10-48_Am_Pla_pb2295_v3.5	10xNEW	10xNEW_PB2295	PB2295_10xNEW	Am	Pla	13.6538	135.8736	35.86	41.5333	188	1055	941	High	42.32508626	2.059203408	1252.03	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-48_Am_Pla_pb2295_v3.5.sorted.BXnum.merged.bam	Ye	
pb2303	PB2303	2x-N710-45_Am_Pla_pb2303	10xNEW-Plate10-49_Am_Pla_pb2303_v3.5	10xNEW	10xNEW_PB2303	PB2303_10xNEW	Am	Pla	12.2343	160.5471	36	41.2714	187	1039	925	High	42.32548032	2.052160212	1283.276	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-49_Am_Pla_pb2303_v3.5.sorted.BXnum.merged.bam	Ye	
pb2307	PB2307	2x-N710-46_Am_Pla_pb2307	10xNEW-Plate10-50_Am_Pla_pb2307_v3.5	10xNEW	10xNEW_PB2307	PB2307_10xNEW	Am	Pla	11.5465	168.4569	36.07	41.2535	185	1028	914	High	42.32547321	2.052123617	1286.072	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-50_Am_Pla_pb2307_v3.5.sorted.BXnum.merged.bam	FR	
pb2311	PB2311	2x-N710-47_Am_Pla_pb2311	10xNEW-Plate10-51_Am_Pla_pb2311_v3.5	10xNEW	10xNEW_PB2311	PB2311_10xNEW	Am	Pla	11.2543	140.8711	36.02	41.2131	189	1019	905	High	42.32549875	2.052142628	1283.809	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-51_Am_Pla_pb2311_v3.5.sorted.BXnum.merged.bam	Ye	
pb2312	PB2312	2x-N710-48_Am_Pla_pb2312	10xNEW-Plate10-52_Am_Pla_pb2312_v3.5	10xNEW	10xNEW_PB2312	PB2312_10xNEW	Am	Pla	13.0932	94.4161	35.72	41.6752	187	1049	935	High	42.32547761	2.052125427	1284.714	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-52_Am_Pla_pb2312_v3.5.sorted.BXnum.merged.bam	FR	
pb2313	PB2313	2x-N710-49_Am_Pla_pb2313	10xNEW-Plate10-53_Am_Pla_pb2313_v3.5	10xNEW	10xNEW_PB2313	PB2313_10xNEW	Am	Pla	11.2575	155.1664	36.09	41.12	187	1020	906	High	42.32550618	2.052320601	1282.235	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-53_Am_Pla_pb2313_v3.5.sorted.BXnum.merged.bam	Ye	
pb2316	PB2316	2x-N710-50_Am_Pla_pb2316	10xNEW-Plate10-54_Am_Pla_pb2316_v3.5	10xNEW	10xNEW_PB2316	PB2316_10xNEW	Am	Pla	12.975	139.2412	36	41.5202	190	1047	933	High	42.32548062	2.052179019	1283.711	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-54_Am_Pla_pb2316_v3.5.sorted.BXnum.merged.bam	H	
pb2318	PB2318	2x-N710-51_Am_Pla_pb2318	10xNEW-Plate10-55_Am_Pla_pb2318_v3.5	10xNEW	10xNEW_PB2318	PB2318_10xNEW	Am	Pla	10.6519	80.9052	35.79	41.4453	192	1008	894	High	42.3254831	2.052141982	1284.566	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-55_Am_Pla_pb2318_v3.5.sorted.BXnum.merged.bam	Ye	
pb2319	PB2319	2x-N710-52_Am_Pla_pb2319	10xNEW-Plate10-56_Am_Pla_pb2319_v3.5	10xNEW	10xNEW_PB2319	PB2319_10xNEW	Am	Pla	10.1788	92.636	35.81	41.3424	185	1000	886	High	42.32550248	2.052315908	1282.62	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-56_Am_Pla_pb2319_v3.5.sorted.BXnum.merged.bam	Ye	
pb2320	PB2320	2x-N710-53_Am_Pla_pb2320	10xNEW-Plate10-57_Am_Pla_pb2320_v3.5	10xNEW	10xNEW_PB2320	PB2320_10xNEW	Am	Pla	5.7733	57.7661	36.01	40.5175	197	901	795	High	42.32549048	2.052167932	1286.015	YF3	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-57_Am_Pla_pb2320_v3.5.sorted.BXnum.merged.bam	FR	
pb2342	PB2342	2x-N710-54_Am_Pla_pb2342	10xNEW-Plate10-58_Am_Pla_pb2342_v3.5	10xNEW	10xNEW_PB2342	PB2342_10xNEW	Am	Pla	7.7262	66.29	35.77	41.1782	196	942	828	High	42.32514469	2.059098552	1246.601	YF2	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/10xNEW-Plate10-58_Am_Pla_pb2342_v3.5.sorted.BXnum.merged.bam	Ye	
